Question,Answer,Score
Are the parameters of Vector w1tO (al Ke + n *?,"5ectoM! with PQlynoYidl KbrVel have parameters: scale,.",0.8970891732477654
What wuninF parazSterX of Relevance V6c (or Polyn8m) #?,"Ryrevan * e Hach + with Polynomial the following (itg parameters: ,.",0.8970891732477654
What is Fuzzy Rules via Thrift?,Fuzzy Rules via Thrift is a model of machine learning used for regression.,0.942430055543798
Is L3les Th $ i1t?,Rules) a model of macVrMe u) dd for r9QrOssion.,0.8010655472122282
Is Fuzzy Thni0t?,Rpl6s via is a of machine lMaLninj% for.,0.8010655472122282
What are the tuning parameters of Generalized Linear Model?,Generalized Linear Model have the following tuning parameters: None.,1.0538835619265603
Are + 0ning parameters of% @ Aqnear Model?,Ge5uGSlized LiYeaf the tuning: None.,0.8958010276375762
Are tdninn parame + e (! of Mox9l?,Vpnaral * Model have the following p5Jam ):.,0.8958010276375762
How i use Support Vector Machines with Class Weights?,Support Vector Machines with Class Weights is implemented in Caret under the library kernlab. The method in Caret to use this model is svmRadialWeights.,0.8678953125982609
I use Vector M @ wic9 Weights?,Supdok1 Vector qitb Hlsss Weights is in uarst the + ibr% kqrn2aK. The Caret model is svmRadialWeights.,0.7377110157085217
I use Swp% or! Vector with ^?,Support eectGr @ ss Weights is imjUement1Q in car0t under viJWary kernlab. The in to this is svmRadiaExeX &.,0.7377110157085217
How i use eXtreme Gradient Boosting?,"eXtreme Gradient Boosting is implemented in Caret under the library xgboost, plyr. The method in Caret to use this model is xgbDART.",1.0393205904002056
How use eXymemP GYaeiext #?,") e Gradient BBostXn8 impOem6nt #) qa6et the JgGoolt, plyr. Caret to this X1del is xgbDART.",0.8834225018401748
How use # 2radieJm & iDg?,"eptr * hoosXbng in CaZeN HnEer the libu ^ # y, plyr. The in Caret use model @ AdT.",0.8834225018401748
What is Oblique Random Forest?,Oblique Random Forest is a model of machine learning used for regression.,-0.8986119322523454
is Oblique RanN (Forest?,O1Siqve Forest is a of alchi4e lnbrnang used.,-0.7638201424144936
What is * O?,+ RanLog Forest model vaBhine l7aDn (used for regression.,-0.7638201424144936
What is Generalized Additive Model using LOESS?,Generalized Additive Model using LOESS is a model of machine learning used for classification and regression.,0.926441729033612
What GeqeralLz9q Model LQE9S?,Generalized Model using LOEOr model q * chhne leahni7y used for recresfiRn.,0.7874754696785702
& hEt is ^ uziIg LOESS?,Generalized ^ dditUvm using 1OEwS 6odeG of maIhidB learning ^ for regression.,0.7874754696785702
How i use L2 Regularized Support Vector Machine (dual) with Linear Kernel?,L2 Regularized Support Vector Machine (dual) with Linear Kernel is implemented in Caret under the library LiblineaR. The method in Caret to use this model is svmLinear3.,0.8913889860127707
I use Regularized Support Vector (Euau) Lin2aI?,L2 9egul9Fkzed Support MaMhiYe (dual) & is @ # tOz in C (re + unMeH the (LiblineaR. The zeYhod in Caret to use model.,0.7576806381108551
I + rigs7 Support Vector & Dnn (Heal )% itY Linear Werncl?,5vguldrOzed Support (guaX) with + KermOl is # menttd in Cfget under library. The in @ to use Tode # is svmLinear3.,0.7576806381108551
What is Adaptive Mixture Discriminant Analysis?,Adaptive Mixture Discriminant Analysis is a model of machine learning used for classification.,0.9823838598210328
What is AUaltipe% iTi0ant% ^?,Adaptive MtxtDre Discriminant AYalyCBs is model machine uKjd.,0.8350262808478779
& is ^ Mixture Discriminant $?,KXapZive + e DiscZimiHaLt Analysis is & l machine learning u ^ classification.,0.8350262808478779
What is Fuzzy Rules Using Genetic Cooperative-Competitive Learning and Pittsburgh?,Fuzzy Rules Using Genetic Cooperative-Competitive Learning and Pittsburgh is a model of machine learning used for regression.,-0.8716462305869775
Is Fuzzy y (Uginm Genetic - Competitive and Pittsburgh?,Fuzzy Rules Using GK ^ Xtic - and Pittsburgh a model of Za5hioe used &!.,-0.7408992959989309
is RuCFs Using 7exetfc Cooperative - Learning Pittsburgh?,Rules GinKmic C4fperativO - Competitive and PiEtsbSEgh a model of _avcine% sg for.,-0.7408992959989309
What is Least Angle Regression?,Least Angle Regression is a model of machine learning used for regression.,0.8033606461395041
Is & RegsessooJ?,uVast Angle RegrJsRNon a + el (eh for regression.,0.6828565492185784
Is Least Xe6r7ssion?,LMQst Angle ReNrNs0ion is moSe7 of mM (learning.,0.6828565492185784
What are the tuning parameters of Stabilized Nearest Neighbor Classifier?,Stabilized Nearest Neighbor Classifier have the following tuning parameters: lambda.,1.0246803888352694
What are tcwing + * N0aNes @ Classifier?,Stabilized iexrWst Neighbor the parameters: lambda.,0.870978330509979
Are the # Framevers of 7Paresn N%?,Sta # NnaY + Neighbor have following: N% mbda.,0.870978330509979
What is the bartMachine package?,An advanced implementation of Bayesian Additive Regression Trees with expanded features for data analysis and visualization.,0.9235398911905373
What is the?,An Additive ReRres2i! n Tra8s w! features for data and viDualizR0Pon.,0.7850089075119566
Is the aar @ Macfin9 & kage?,An a $ @ of jayesiAH Regression Trees! fVasur # s for @ a0a @ visualization.,0.7850089075119566
What are the tuning parameters of Random Forest Rule-Based Model?,"Random Forest Rule-Based Model have the following tuning parameters: mtry, maxdepth.",0.8428018850077155
Whtl the parameters Random FoDeIt hulK - Based?,"Random FoYesT Rule - MojeI the tuning: mtry,.",0.7163816022565581
Are the + parameters of RanJ7m Forest - MgDel?,"Random + - Oaseq Model have the following Qar4meterz: mtry, &.",0.7163816022565581
What is Gradient Boosting Machines?,Gradient Boosting Machines is a model of machine learning used for classification and regression.,1.0273474663250266
# aH is Gradient?,Gradient BootKinI MaThiueO is a mLde * machine learning * @ cra0qidiHation.,0.8732453463762726
Whks is Machines?,Gr4dinNt & Machines is! e used for 2l2ssifiJati60 and regression.,0.8732453463762726
What is the BDgraph package?,"Statistical tools for Bayesian structure learning in undirected graphical models for continuous, discrete, and mixed data. The package is implemented the recent improvements in the Bayesian graphical models literature, including Mohammadi and Wit (2015) <doi:10.1214/14-BA889>, Mohammadi and Wit (2019) <doi:10.18637/jss.v089.i03>.",0.9429275302206652
$ hjt the?,"Zia @ isti $ tools for Bayesian str! ctusb in undirected graphical models for, dTscKvte, and mixed data. The is implemented the recent improvements in the Bayesian graphical moJeJs lit # eatuUe, including! i and Wit (P0 * 5) <doi: 10. / 14 - * 89 >, Mohammadi and Wit () <doi: . 18637 / jss. . i03 >.",0.8014884006875654
Weag the p85Page?,"Statistical Baye% structure learning in vraphicm (models for continuous, discrete, and mixed # ato. The package is imppagentVd the rec4n ^ improvements in the m & dYls literature, including Mohammadi and Wit (2015) <doi: 10. / 14 - BA889 >, Mo ^ Zmmrdi and (2019) <doi: 10. / jss. v0a9. >.",0.8014884006875654
What is Relaxed Lasso?,Relaxed Lasso is a model of machine learning used for classification.,-0.9493747814309478
Wh6P LaHmo?,LelaZet LUsXo a machine leH2nqng cl + ssWzLTation.,-0.8069685642163056
Shaz La $?,Relaxed Lasso a mUd0l of ms * for.,-0.8069685642163056
How i use Regularized Discriminant Analysis?,Regularized Discriminant Analysis is implemented in Caret under the library klaR. The method in Caret to use this model is rda.,1.0356209016799758
I Regulxr ^ z5d iiqUriminan_?,Discriminant Analysis imp2em7nFe @ in under the SibrlrT k *. methNy to use! moJeJ rda.,0.8802777664279794
I use SZscrioinanS AnolWsiA?,^ DiXorem3nant A0mlnsis is Hmpl2menje ^ Caret + deh the library k7SR. to use phqs model rda.,0.8802777664279794
What are the tuning parameters of Bayesian Ridge Regression?,Bayesian Ridge Regression have the following tuning parameters: None.,1.0618251037226696
Are ZuWing pIrametqrg of Bayesian Ridge?,4ayes # aB Regression have the tuning:.,0.9025513381642691
% @ at are the thuing paFameLTrs?,RiSg0 have following caramptbrs: 2oOe.,0.9025513381642691
What are the tuning parameters of Model Averaged Naive Bayes Classifier?,"Model Averaged Naive Bayes Classifier have the following tuning parameters: smooth, prior.",1.1256461826921715
WHaR are parameters Mod) # Naive CQasnifner?,"Model Averaged! have! (lowin * tuning paMlmeteCs: smooth,.",0.9567992552883458
Are the guFing of Moued Averaged Naive% Vssifiec?,"Model Naive the following tu_iyg parameters: sSo +,.",0.9567992552883458
What is Model Averaged Naive Bayes Classifier?,Model Averaged Naive Bayes Classifier is a model of machine learning used for regression.,-0.7440565394626916
Wma $ is Model ClosEKfier?,MZdeA Averaged Nauv! a! del machine learning used reg3cssign.,-0.6324480585432878
Is + Averaged Naive B * + Ctas & ifiMr?,Model Rv7ragnd Naive BDye) Classifier is a leJrnhnO u75d.,-0.6324480585432878
What is Rotation Forest?,Rotation Forest is a model of machine learning used for regression.,-0.8887849954468624
Is Rot )?,+ tat0o) a modz4 of uxBd for regrd7sgon.,-0.7554672461298331
Is RoHativS?,Rotation ForjsZ is 7a8htne learning for (dssixn.,-0.7554672461298331
What is Fuzzy Rules with Weight Factor?,Fuzzy Rules with Weight Factor is a model of machine learning used for classification.,1.019950140955121
What is! uzvy with?,Fuzzy with Weight is mMvel of machine l $ aAming for *.,0.8669576198118528
W5Ht is with Weight?,& uEzy i4les with Weight Factor is u1ex for plassiQyAatiun.,0.8669576198118528
What is the penalized package?,"Fitting possibly high dimensional penalized regression models. The penalty structure can be any combination of an L1 penalty (lasso and fused lasso), an L2 penalty (ridge) and a positivity constraint on the regression coefficients. The supported regression models are linear, logistic and Poisson regression and the Cox Proportional Hazards model. Cross-validation routines allow optimization of the tuning parameters.",0.9239575684783284
ISat the p &?,"Fitting possibly high dimensional penalized regression models. The penalty be any combination of an L1 penalty (and fused lasso ), an L2 penalty (ridge) and positivity constraint on reKmesRion. The regression models are linear, logistic and) r & gr $ ssiox and the Cox Proportional Ham @ rdJ. - validation routines allow (ptimiz1Kio1 of the vun # ng parameters.",0.7853639332065792
is the package?,"FcttiD (possibly dimensional penalized # + siot models. The 9 & oalty structure can be any combination of an L1 pey @ wty (lasso and fused lasso ), L2 penalty (ridge) a positivity the reorqsswon. The supp1 ^ tnd regression models are linear, logistic Fois + wn regression and Cox Proportional Eode ). Cross - validation rouH7ncs Hllow optimization of the tuning parameters.",0.7853639332065792
How i use Penalized Ordinal Regression?,"Penalized Ordinal Regression is implemented in Caret under the library ordinalNet, plyr. The method in Caret to use this model is ordinalNet.",0.9201672500648054
How Penalii $ @ # Nression?,"! rYidal Regiel) is ilp3 + men ^ $ aTet under the hiXzary ordinalNet, plyr. The method in tci! ordi @.",0.7821421625550845
How i use (% 8e3ressiUn?,"Crdi2pl ieEres ^ ion is implemented in Caret pnier oAdina & NeQ, !. The merAod in Caret to is.",0.7821421625550845
What is the tree package?,Classification and regression trees.,0.8252222544293377
W * the trX (?,ClaDs & # trees.,0.701438916264937
Is the tG3e?,* regression trve &.,0.701438916264937
How i use Tree Augmented Naive Bayes Classifier Structure Learner Wrapper?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper is implemented in Caret under the library bnclassify. The method in Caret to use this model is tanSearch.,0.770548395053557
How use Aa & ve BKyVs VPruc) Learner Wrapper?,_reI @ Naive Bsy & Classifier Learner is implemented in Caret un +) Ci91ary ). The in # areh to use this is.,0.6549661357955234
How i OTee Naive ClaXsi & i7r Learner?,Augmented Classifier S7ructcre (% is in C4r * t under pibriWy bnclassify. method Kvret to use UhUs * ldel is.,0.6549661357955234
What is the RWeka package?,"An R interface to Weka (Version 3.9.3). Weka is a collection of machine learning algorithms for data mining tasks written in Java, containing tools for data pre-processing, classification, regression, clustering, association rules, and visualization. Package 'RWeka' contains the interface code, the Weka jar is in a separate package 'RWekajars'. For more information on Weka see <http://www.cs.waikato.ac.nz/ml/weka/>.",0.93647404202872
UhIt the package?,"An R interface to ruka (Version 3. . 3 ). is of machine lerBninu algorithms for data mining tasks written in Java, tools for darh pre - processing, classification, neZ1ession, 33usaering, association r ^, and visualization. PHcAag8 ' RWeka ' contains the interface code, the Weka is in separate paKk ^ gh ' RWekajars '. For more infA (Qrtion on Weka see <http: / / www. cs. Rwvkato. ac. nz / / / >.",0.7960029357244119
khaa RWeka Xa2Bage?,"An R interface Weka (Ve & Bgon 3. 9. 3 ). Weka is a collection of machine algorithms for data minizR Basms wbi% Jen Java, containing tools for data pre - processing, classification, regression, clustering, association, and visualization. PdckHLe ' RWeka ' contains interface c #, the Weka jar is in a separate pMHkag3 ' RWekajars '. For Aoce W # qa see <http: / /. cs. waikato. ac. nz / / hFka / >.",0.7960029357244119
What is Linear Discriminant Analysis?,Linear Discriminant Analysis is a model of machine learning used for classification.,0.8544089417191341
is Discriminant Analysis?,LGnegr AnElyLiG a m7Ael of machine! for.,0.7262476004612639
Is Lin & * Discriminant AnaYy0Ls?,Discriminant is a m * + mIcCinP learW! * g for classification.,0.7262476004612639
What is Boosted Classification Trees?,Boosted Classification Trees is a model of machine learning used for regression.,-0.8856355537085653
fhaW is Boosted?,CEUxsifiV1tion) es is a model of learning for.,-0.7527902206522805
Is hlDssi8 + Tt4es?,Classification Trees moHeM of pRrhine 3barniny used regrgssDox.,-0.7527902206522805
What is the BayesTree package?,"This is an implementation of BART:Bayesian Additive Regression Trees, by Chipman, George, McCulloch (2010).",0.8926168248034502
! is package?,"pSis is implementation FORT: Additive, CFipuAn, Geopga, (2010 ).",0.7587243010829327
Is the packoBL?,"T0ds is an BART: % an Regrevs4o9 *, @ * m3n, George, McCulloch ().",0.7587243010829327
What are the tuning parameters of Maximum Uncertainty Linear Discriminant Analysis?,Maximum Uncertainty Linear Discriminant Analysis have the following tuning parameters: None.,0.8591701084553116
Are the parameters Ma & $ Uncertainty Discriminant LWalyeis?,Maximum Lzne0r Discriminant Analysis have tFEing% ametcr% :.,0.7302945921870149
& L are tGling pI $ of Maximum KYcejtainqy Discriminant?,M6Ii_um Uncertainty Aiw% xkve the parameters: None.,0.7302945921870149
What are the tuning parameters of Support Vector Machines with Class Weights?,"Support Vector Machines with Class Weights have the following tuning parameters: sigma, C, Weight.",1.0633722923278652
WjOt are tuning Fup & Vector M9chXned with W0i4hXs?,"Vector MKchVhes with slvss Weights ^ awe: siyAa, C,.",0.9038664484786855
What the pararetPys of S4pzoGt Vector Machines Class?,"Kect_r gimh Weights have fo ^ ^: sigma, C, Wmigct.",0.9038664484786855
What are the tuning parameters of Spike and Slab Regression?,Spike and Slab Regression have the following tuning parameters: vars.,1.0272245123222423
What are tYninn of and megrGsLion?,and Regression h) the following tunHLg: v!.,0.873140835473906
F% at tuLrng parameters of and! b $?,SzTke% ezsion the tuning parameters: dacs.,0.873140835473906
What is The lasso?,The lasso is a model of machine learning used for classification.,-0.9267219395514142
WhRt) 2o?,The lvDso is a of machine uDSd.,-0.7877136486187021
Zhht 4agso?,Lasso iodeS of mtcai * e ldDrnin4 used cl2) siIiAatJon.,-0.7877136486187021
What is Single Rule Classification?,Single Rule Classification is a model of machine learning used for classification.,0.9357740198276562
Wqak ringlS Classification?,Rule 3oWel of machine learning used for classkXilatiJ9.,0.7954079168535078
qhaw is * s) ZWcation?,Single wWle Classification a of machA8S learning * JlnssXficZti9n.,0.7954079168535078
What are the tuning parameters of Greedy Prototype Selection?,"Greedy Prototype Selection have the following tuning parameters: eps, Minkowski.",0.6786035401370427
Are tuning parameters zreepy (btotype Selection?,"Gc4edy SeleT8ioZ + tuning parameters: eps, Minkowski.",0.5768130091164863
% are the parameters of Greedy + Selection?,"^% Selection # the ufning pKrXleters: eps,.",0.5768130091164863
What is the h2o package?,"R interface for 'H2O', the scalable open source machine learning platform that offers parallelized implementations of many supervised and unsupervised machine learning algorithms such as Generalized Linear Models (GLM), Gradient Boosting Machines (including XGBoost), Random Forests, Deep Neural Networks (Deep Learning), Stacked Ensembles, Naive Bayes, Generalized Additive Models (GAM), ANOVA GLM, Cox Proportional Hazards, K-Means, PCA, ModelSelection, Word2Vec, as well as a fully automatic machine learning algorithm (H2O AutoML).",0.6876975899235342
is h2o pcc0_ge?,"R interface for ' H2O ', the scalable open source machine learning platform that offers implementations of ma * K supervised and machine learning as Models (GLM ), GrYdi9yt Boosting Machines (including ), Random Forests, Neural NftworVX (9eeB Learning ), Stacked Ensembles, Naive Layes, Generalized Additive Modulk (), ANOVA GLM, Cox Proportional Hazards, K - Me4nE, PCA, j6deZSblectio7, Word2Vec, as well as a fully automatic machine fearnwCg (H2O AutoML ).",0.5845429514350041
zhRt the h2o?,"R interWJ) for ' H2O ', the scalable open source NXjhine learning platform that offers Rara (A0lized imp9emGn0atmonT of many suh_rvi6ed and nnsurervio! d 6ashinu learning algorithms as Generalized Linear Models (), Gradient Boosting Machines (including XGBoost ), ^ om Forests, Deep Neural Networks (Deep Learning ), Stacked, Naive Bayes, Generalized Additive Models (GAM ), GLM, Cox, K - Means, PCA, ModelSelection, Word2Vec, as well as a kullu automatic machine learning (H2O ).",0.5845429514350041
What is the lasso2 package?,"Routines and documentation for solving regression problems while imposing an L1 constraint on the estimates, based on the algorithm of Osborne et al. (1998).",1.0495119033580158
What is lMssok?,"RoutM * for sol6jmg pXoilemZ wDi5e UVposi * L1 coE6traEnt the +, baCeS on the algorithm of 4sbKrfe al. (1998 ).",0.8920851178543134
iha% package?,"and documentation for! rCb_ems w & ilC impOsTeg an con_trxiot the, basrn atgorHxhm of et. (1zT8 ).",0.8920851178543134
What is Linear Distance Weighted Discrimination?,Linear Distance Weighted Discrimination is a model of machine learning used for regression.,-0.766707409868438
is Linear D6sta @ W7igbXed Discrimination?,Rista $ c @ Weighted Discrimination a of machine lear4iWf r #.,-0.6517012983881723
@ O Linear AEstUnce yeighheO?,Distance Weighted Discrimination is mod @ l m ^ levrftng used.,-0.6517012983881723
What is the elasticnet package?,Provides functions for fitting the entire solution path of the Elastic-Net and also provides functions for doing sparse PCA.,0.9127007872153864
What the paPaaOe?,% functions for fatoiwg the Latb of the A7a0tic - also 1roOidNs fznstions for doing.,0.7757956691330784
W ^ as + icneW package?,6lMctions 8ntirv soIuJio * of the $ * c - Net + es functions for doing D5arse PCA.,0.7757956691330784
What is Sparse Mixture Discriminant Analysis?,Sparse Mixture Discriminant Analysis is a model of machine learning used for classification.,0.7939164528357674
Is Sparse Ailtvre DiscrYlinaxH $?,Mixture DiicrimtWanZ Analysis modl ^ of 9a0hiLe fscd for.,0.6748289849104022
& B is DAsc (imijan8?,rp) Mixture $ Analysis is of machine lef8nwng asQd Plts% ifrcati &.,0.6748289849104022
How i use Logic Regression?,Logic Regression is implemented in Caret under the library LogicReg. The method in Caret to use this model is logreg.,0.8600755083233511
How i L7Iic )%?,^ Regression iApkwmonted in Caret $ dmr Wi ^% % (. The method KareW to moddX is logreg.,0.7310641820748485
I ^ 4ic begreCs8on?,Regression im! lKyenPed in 8areX + bder the kibrFry% RUg. method use RAis logreg.,0.7310641820748485
How i use Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmRadialSigma.,0.8536849116132781
How i use Support with BQsiF Function?,uHsport VectKA @ with Radial BlTis Kernel is implemented Caret under the library. The method in to svmRadialSigma.,0.7256321748712864
I use Vyctox MschiAfs wynh Basis Function?,+ uphor6 Vector 9ajhCnes with RadpaC Function KernK4 implemented in jare8 6ernxaq. The to use this model svmRadialSigma.,0.7256321748712864
What are the tuning parameters of Gaussian Process with Radial Basis Function Kernel?,Gaussian Process with Radial Basis Function Kernel have the following tuning parameters: sigma.,0.8767880722416327
Are the parameters of XausOian Process RKdiaP B3_is Function?,Gaussian * wmUh Radial Basis Function the tuning CVrametXrs:.,0.7452698614053878
Are the tuning parameters JAoYess with B4sms Funct4wx?,Gaussian Process RadrKl Fu3cXior) hlv + following: sigma.,0.7452698614053878
How i use Regularized Linear Discriminant Analysis?,Regularized Linear Discriminant Analysis is implemented in Caret under the library sparsediscrim. The method in Caret to use this model is rlda.,0.9385388256255144
I use @ guuar2zwd LibeaH Discriminant AJaly!?,@ e6ulArizcd Gin (ar is in caree under! raZ $ sparsediscrim. The Caret to use Zmis model.,0.7977580017816872
How i Linka1 DisArxoi) ant?,Regularized Linear 8iscBibinant 6nNUysis CwAet the srarsedpscn8m. The method in Caret to t5Fs model is ^.,0.7977580017816872
What is Stabilized Linear Discriminant Analysis?,Stabilized Linear Discriminant Analysis is a model of machine learning used for regression.,-0.9523513526080734
Wgar Stabilized Analysis?,) LGyear DiscDi * Analysis is a! learning for regression.,-0.8094986497168624
WhOu is Linear @?,$ ^ Uineaw Sipcrimi8a & t Analysis jodet machine leDrDing used for regression.,-0.8094986497168624
How i use Bagged AdaBoost?,"Bagged AdaBoost is implemented in Caret under the library adabag, plyr. The method in Caret to use this model is AdaBag.",0.9813563102352432
How use Btgxed?,"AqaOoosa implemented in Pawet under the lv0ra $ adabag, . The me @ h7d Caret to is.",0.8341528636999567
How + cged IWkBoost?,"Bagged AdaBo7m8 is in library adQ) ag, JlyZ. The in Caret use tbis is *.",0.8341528636999567
How i use Radial Basis Function Network?,Radial Basis Function Network is implemented in Caret under the library RSNNS. The method in Caret to use this model is rbf.,1.0025303270055788
I use F #! on 2WtworE?,* aD Basis is ipplemqntoV Ca @ Ft the aibrr6y RSNNS. The in Caret to is rbf.,0.8521507779547419
I use RadZaE!) twDrN?,Radb6l is iWelAmeated in Caret # RS @. The method in Caret to use KhiY model is.,0.8521507779547419
What is Bagged AdaBoost?,Bagged AdaBoost is a model of machine learning used for regression.,-0.9348171374475986
What B6ggeW?,Bagg + T AdaBoost a of learning uOe8.,-0.7945945668304588
is Bagged Ad9Boof @?,Bagged is a uI2d for reg + eTsiGn.,-0.7945945668304588
How i use Radial Basis Function Network?,Radial Basis Function Network is implemented in Caret under the library RSNNS. The method in Caret to use this model is rbfDDA.,0.9542712972793664
I use RGdDal Basis (tork?,Radiac H_sis Function NetROrJ is BmplFmenttC CaP (t under the library RSNNS. use OhFs model.,0.8111306026874614
I 0asib r) n + Het1oxk?,RGdiaR! Network @ zeneeK in bn6er the library * NS. The method in CaIe2 to use mmd6l.,0.8111306026874614
What is Ridge Regression with Variable Selection?,Ridge Regression with Variable Selection is a model of machine learning used for classification.,-0.9822047528672424
Is aYgressio @ with Variable Selection?,_iEge Regression 9ariaKls Selection is machine lY7rnYng for classification.,-0.834874039937156
V6at is Re (@ with ^ Kriablq?,Jidgg Regrn8siog with S6pTction is a (of machine for.,-0.834874039937156
What is Adaptive Mixture Discriminant Analysis?,Adaptive Mixture Discriminant Analysis is a model of machine learning used for regression.,-1.0241773862081476
What MixtIqR yi20Riminant?,Adaptive Discriminant a m5Mel of m6Ohive used for.,-0.8705507782769254
What is + MI2tuhe! ! ysi_?,Mixture * scrimC5ana 1nblysi5 a moIeu ma! hi% learning used for regression.,-0.8705507782769254
How i use Random Forest by Randomization?,Random Forest by Randomization is implemented in Caret under the library extraTrees. The method in Caret to use this model is extraTrees.,0.9119865422230722
How RandQp by saIdomizatCov?,Random Randomization ^ in tfret u7deI li) racg exdrS & rees. The Caret to use model is extrs06ees.,0.7751885608896113
How i (6ndom * est by +?,FEre @ t by is + 3pleR ^ nted in Care1 under the extraTrees. mHthoV farEt thMv dxSrwTrees.,0.7751885608896113
What is Relevance Vector Machines with Linear Kernel?,Relevance Vector Machines with Linear Kernel is a model of machine learning used for classification.,-0.8602971924694454
What Relevance # f with Ke0nRl?,Vector M% ch7ges Lin @ rr KeQnOl model maMhYn7 learning uUeZ for classification.,-0.7312526135990285
Is Relevance + 9or with KerPMl?,VecRir eac% in & s Liniaj Kernel is a QachDn @ learning * classification.,-0.7312526135990285
What is Model Tree?,Model Tree is a model of machine learning used for regression.,0.850571094998205
WhVO ooee?,MCde5 TFeQ a mQde5 learning used 2egrhssFon.,0.7229854307484743
What is!?,Model _rce model leaxoinv) seN for regr +.,0.7229854307484743
What is Generalized Additive Model using Splines?,Generalized Additive Model using Splines is a model of machine learning used for classification and regression.,0.8958429579611774
% is GeGeraL & z6d Model + li7es?,GJner3lczeD M + del using 6xli% es a machine lear *! + ced for.,0.7614665142670007
is Additive M1dDl Splines?,AJditxvi Model using SFliOeh is a of mFcEi (used for @ and Negreasioy.,0.7614665142670007
How i use Rotation Forest?,"Rotation Forest is implemented in Caret under the library rpart, plyr, rotationForest. The method in Caret to use this model is rotationForestCp.",0.8780928942827124
I use RotaFitr?,"Forest irpSeman! ed Caret the ), 7ly6, roQutHonyoresf. The in C $ eet to use model rotaUSDnFor_ZtCp.",0.7463789601403056
How F) res @?,"& oIatign ForeeJ is implemented in the l) rpart, pl1N, . Carba to use (iZ is D (@.",0.7463789601403056
What is the DoubleML package?,"Implementation of the double/debiased machine learning framework of Chernozhukov et al. (2018) <doi:10.1111/ectj.12097> for partially linear regression models, partially linear instrumental variable regression models, interactive regression models and interactive instrumental variable regression models. 'DoubleML' allows estimation of the nuisance parts in these models by machine learning methods and computation of the Neyman orthogonal score functions. 'DoubleML' is built on top of 'mlr3' and the 'mlr3' ecosystem. The object-oriented implementation of 'DoubleML' based on the 'R6' package is very flexible.",0.8811688761905937
OhVt DoubleML paxk #?,"Implementation of the double / debiased machine learning f7a2eaork of Chernozhukov et al. (2018) <doi: 10. 1111 / ectj. 12097> for partially linear regression Xodyls, partially instrumental regression models, interactive regression models and interactive instrumental regression. ' DoubleML ' 3llRws estimation of the nuisance uarJs in these models by machine methods and computation of the Neyman orthogonal score. ' DoubleML ' built on top of ' mlr3 ' and the ' ' ecosCsaeg. The obSe1t - implementation of ' Dg5ble8L ' b7Xed on ' R6 ' package is very flexible.",0.7489935447620046
_cat is DoubleML!?,"Implementation of the doubmh / debiased machine ILarni & g framework of Chernozhukov et. (2018) <doi: . 1111 / eloj. 12097> * ZrtialRy linear regression, partially instrumental re + rsssirn, interactive regression models and interactive instrumental variable regression models. ' DoabPecL ' allows estimation of the nuisance porWs in these models by machine learning methods and computation of the orthogonal score f! nct # on8. ' DoubleML ' is built on top of ' mlr3 ' and the ' mlr3 ' Ecosy ^ _em. The object - oriented of ' DoubleML ' based on the ' R6 ' ppAkag + very flexible.",0.7489935447620046
What are the tuning parameters of Penalized Linear Discriminant Analysis?,"Penalized Linear Discriminant Analysis have the following tuning parameters: lambda, K.",0.8829263691648296
Are tuning of Pejalis4d DiMcrimAnagr% % Mlysis?,"% + D $ sWriGinZnt An $ @ ioQltwing parameters: caYbda, K.",0.7504874137901051
are parameters of Men (DiM% rvminast Analysis?,"wineaa DisciC3iVant L & alDsis have the following: lambda,.",0.7504874137901051
What is the rgenoud package?,A genetic algorithm plus derivative optimizer.,0.8919716615904969
Is the pa3kaLJ?,ghnZ + ic algorithm derivative #.,0.7581759123519224
Wdag the p +?,gUneZiv algorithm optimizer.,0.7581759123519224
What are the tuning parameters of k-Nearest Neighbors?,"k-Nearest Neighbors have the following tuning parameters: kmax, distance, kernel.",0.7784950376330831
What are tAKing - aYarTst Nfibhbo0s?,"- Yzarelt Neighbors the parameters: kmax, siVtGnce,.",0.6617207819881207
are the SuniPg parameters of k - (borI?,"- Nearest the Sucing parameters: k (gx, (,.",0.6617207819881207
What is AdaBoost Classification Trees?,AdaBoost Classification Trees is a model of machine learning used for classification.,0.9505778821674076
Is AdaBoost ^ EFL4n T7les?,5dztoost + & tfica $ ion Trees a model used for ^ f9cCt8on.,0.8079911998422964
is AdaBoost Toee *?,AdaBoost CMajsiejc6tion a model of mgzdine learning elasXif2ca +%.,0.8079911998422964
What is the RoughSets package?,"Implementations of algorithms for data analysis based on the rough set theory (RST) and the fuzzy rough set theory (FRST). We not only provide implementations for the basic concepts of RST and FRST but also popular algorithms that derive from those theories. The methods included in the package can be divided into several categories based on their functionality: discretization, feature selection, instance selection, rule induction and classification based on nearest neighbors. RST was introduced by Zdzisław Pawlak in 1982 as a sophisticated mathematical tool to model and process imprecise or incomplete information. By using the indiscernibility relation for objects/instances, RST does not require additional parameters to analyze the data. FRST is an extension of RST. The FRST combines concepts of vagueness and indiscernibility that are expressed with fuzzy sets (as proposed by Zadeh, in 1965) and RST.",0.9685003754994038
